2,0.7503
4,2.996
8,5.0847999999999995
16,7.8918
32,17.5555
64,34.3924
128,72.7336
256,138.0339
512,273.8251
1024,554.5913
2048,1142.2657
4096,2265.4447
8192,4484.3658
16384,9034.3705
32768,18039.922
65536,35940.0569
131072,72164.6231
262144,144183.4566
524288,288121.4634
2,1.0893
4,1.9279
8,3.9421
16,9.1409
32,17.0999
64,38.9216
128,67.1897
256,134.9717
512,285.6599
1024,563.5554
2048,1131.9602
4096,2251.2255
8192,4500.7216
16384,8937.3745
32768,18073.6938
65536,36007.0711
131072,71967.2179
262144,144298.508
524288,288007.6274
2,1.0030000000000001
4,1.4226
8,5.1046
16,7.6852
32,16.9257
64,36.425399999999996
128,71.2687
256,139.9196
512,274.9839
1024,564.9337
2048,1128.2281
4096,2263.5267
8192,4509.318
16384,9004.6627
32768,17992.998
65536,36087.3315
131072,72069.204
262144,144136.3031
524288,288501.0829
2,0.41000000000000003
4,2.5523
8,4.4719999999999995
16,11.0957
32,16.3934
64,33.8474
128,66.9308
256,138.3995
512,280.1937
1024,555.6481
2048,1124.3503
4096,2280.7473
8192,4513.5397
16384,9070.139
32768,18052.0222
65536,36038.4303
131072,72063.9836
262144,144238.297
524288,288491.6987
2,0.6215999999999999
4,2.4307
8,5.2106
16,7.7529
32,15.7757
64,30.6398
128,72.9762
256,141.2165
512,280.0336
1024,570.2673
2048,1117.0503
4096,2266.5582
8192,4518.0403
16384,8984.7525
32768,17960.8426
65536,36047.8914
131072,72196.2606
262144,144411.766
524288,288486.0053
2,1.7085
4,1.9725
8,5.0892
16,8.0828
32,17.7673
64,36.0233
128,71.8437
256,146.1631
512,281.0321
1024,575.8322000000001
2048,1122.8124
4096,2265.7112
8192,4487.2552
16384,9008.6917
32768,17937.7271
65536,36132.2538
131072,72154.0165
262144,143988.765
524288,288315.8377
2,1.3942999999999999
4,2.9413
8,5.5516
16,7.6666
32,18.7604
64,39.792699999999996
128,70.9221
256,137.9916
512,273.4266
1024,558.1599
2048,1119.6105
4096,2289.0459
8192,4527.9324
16384,9032.8565
32768,18072.144
65536,36087.7077
131072,72186.7152
262144,144301.2767
524288,288227.9804
2,1.8276
4,1.5588
8,4.1019
16,7.5823
32,18.4288
64,32.7496
128,73.8923
256,142.467
512,274.5663
1024,562.7466
2048,1098.9066
4096,2231.1884
8192,4503.0435
16384,9018.1795
32768,17998.385
65536,36013.3695
131072,72055.495
262144,144077.3808
524288,288762.1709
2,0.702
4,2.4942
8,4.5203
16,8.713899999999999
32,15.6614
64,37.3438
128,74.538
256,142.5207
512,290.4886
1024,571.6052
2048,1126.6896
4096,2274.7684
8192,4491.9397
16384,9036.4476
32768,18067.7158
65536,36037.5763
131072,72245.0025
262144,144257.3655
524288,288261.3297
2,0.863
4,2.398
8,3.0479
16,8.6433
32,17.8353
64,33.7295
128,71.4939
256,142.7901
512,278.6003
1024,562.4943
2048,1114.6267
4096,2268.855
8192,4513.5681
16384,9054.8336
32768,18060.7209
65536,35934.767
131072,72102.7003
262144,144035.2733
524288,288274.7354
2,1.385
4,1.8719
8,5.4117999999999995
16,9.6979
32,20.4149
64,36.2629
128,71.3228
256,139.3957
512,277.9937
1024,573.0577
2048,1148.7316
4096,2239.6086
8192,4520.7274
16384,9012.3201
32768,17977.7852
65536,35995.885
131072,72141.2
262144,144199.536
524288,288466.86
2,1.4775
4,2.9705
8,3.4512
16,9.779
32,19.142699999999998
64,37.8373
128,69.6758
256,135.6777
512,277.9919
1024,556.011
2048,1127.327
4096,2247.4914
8192,4472.6971
16384,8975.1977
32768,17945.2434
65536,36032.0138
131072,72223.0962
262144,143985.1987
524288,288755.562
2,1.6097000000000001
4,1.6364
8,4.3754
16,7.9159
32,17.5073
64,36.4922
128,69.6352
256,136.0965
512,281.9485
1024,577.1404
2048,1120.6463
4096,2218.0993
8192,4419.2289
16384,9022.0596
32768,17995.3167
65536,35993.973
131072,71988.9147
262144,144283.3478
524288,288217.3207
2,0.6079
4,1.1294
8,5.8695
16,9.0083
32,18.813
64,38.6367
128,70.5863
256,130.834
512,276.6838
1024,555.5123
2048,1131.2807
4096,2276.0291
8192,4493.4828
16384,8985.1749
32768,18009.8894
65536,36048.3898
131072,72078.0647
262144,144025.8009
524288,288402.7609
2,1.2077
4,2.3234
8,5.3887
16,8.389
32,17.5646
64,30.8664
128,72.1989
256,141.3199
512,279.3711
1024,565.9163
2048,1119.0707
4096,2259.7604
8192,4498.6261
16384,8940.8113
32768,18030.6893
65536,36134.2318
131072,71922.2407
262144,144148.15
524288,288364.6896
2,1.4002
4,2.6417
8,4.161
16,8.5259
32,16.8519
64,32.773
128,72.3403
256,140.8932
512,270.2217
1024,565.1173
2048,1137.808
4096,2262.0541
8192,4506.4349
16384,9043.2335
32768,18042.4968
65536,36120.9816
131072,72067.2633
262144,143851.0358
524288,288380.0408
2,1.0974
4,2.0179
8,4.6764
16,6.3573
32,16.2615
64,37.3808
128,69.2788
256,139.9081
512,280.4075
1024,569.383
2048,1126.5684
4096,2253.5871
8192,4495.6984
16384,9018.3421
32768,18024.3271
65536,35912.2523
131072,72197.613
262144,144053.9121
524288,287975.3069
2,1.3898
4,1.9042999999999999
8,3.8094
16,9.9458
32,18.887
64,36.785
128,66.2354
256,142.6802
512,291.8463
1024,554.6836
2048,1112.1408
4096,2234.0949
8192,4509.3632
16384,9044.5814
32768,18056.757
65536,36079.2509
131072,72132.6869
262144,144118.104
524288,288582.8822
2,1.5683
4,2.3006
8,3.4267
16,8.561399999999999
32,18.063299999999998
64,35.4748
128,72.372
256,138.1918
512,285.4148
1024,571.3986
2048,1111.1068
4096,2258.2767
8192,4492.8861
16384,8962.1286
32768,18099.6992
65536,36055.2236
131072,72013.4816
262144,144186.0305
524288,288302.9851
2,1.3561
4,1.9898
8,5.6421
16,8.9397
32,19.988599999999998
64,34.6609
128,65.7466
256,133.4178
512,270.8785
1024,554.0592
2048,1140.2508
4096,2219.9119
8192,4544.1195
16384,8970.6213
32768,18107.5847
65536,36081.963
131072,72147.2485
262144,144279.3347
524288,288473.7613
2,1.3792
4,2.2296
8,4.4275
16,9.2425
32,17.8453
64,32.6875
128,65.5336
256,138.3571
512,277.474
1024,566.8994
2048,1117.7993
4096,2249.3793
8192,4487.9195
16384,8978.8013
32768,18085.5944
65536,36068.0532
131072,72190.7668
262144,144080.9657
524288,288363.8587
2,0.26580000000000004
4,2.2058
8,5.2657
16,9.4774
32,18.2615
64,36.6864
128,67.9532
256,151.2959
512,273.588
1024,581.3589
2048,1137.0168
4096,2257.77
8192,4528.0605
16384,8989.5003
32768,18015.1158
65536,35947.4856
131072,72072.9053
262144,143998.5874
524288,288689.9668
2,1.0657999999999999
4,2.8423
8,3.8112000000000004
16,8.1303
32,19.002299999999998
64,34.2928
128,66.8236
256,143.6615
512,288.0943
1024,566.8221
2048,1124.8489
4096,2252.7936
8192,4517.1166
16384,8995.1299
32768,17977.9456
65536,36090.5829
131072,72079.7542
262144,144136.1131
524288,288161.5397
2,0.7359
4,2.8286
8,3.8496
16,7.5920000000000005
32,18.62
64,39.7057
128,66.7544
256,139.2284
512,287.3073
1024,563.4748
2048,1133.3197
4096,2259.0173
8192,4574.6859
16384,9016.0083
32768,18006.1291
65536,36117.3311
131072,72054.583
262144,144131.496
524288,288256.5747
2,0.4061
4,3.1008
8,4.8870000000000005
16,9.2874
32,15.31
64,38.8994
128,73.0276
256,141.2641
512,275.2251
1024,572.3859
2048,1127.5152
4096,2251.3847
8192,4480.297
