2,0.3357
4,0.8496
8,1.3269
16,2.9707999999999997
32,4.8175
64,11.267900000000001
128,20.48
256,47.0998
512,89.6779
1024,185.7598
2048,356.7227
4096,711.0033
8192,1417.8485
16384,2857.8275
32768,5723.1461
65536,11486.6958
131072,22959.0585
262144,45931.9338
524288,91718.7749
2,0.5406
4,0.5706
8,1.5635999999999999
16,2.6115999999999997
32,5.4684
64,10.2488
128,23.623
256,46.6466
512,88.3298
1024,187.0006
2048,355.4503
4096,724.2017
8192,1443.7094
16384,2883.9725
32768,5735.9677
65536,11448.3462
131072,22942.5866
262144,45868.6686
524288,91689.0608
2,0.6221
4,0.6684000000000001
8,1.3958
16,3.158
32,6.1701
64,9.4934
128,22.387
256,45.3177
512,88.338
1024,180.2106
2048,359.085
4096,710.59
8192,1437.9564
16384,2863.3221
32768,5724.5649
65536,11487.1835
131072,22936.7439
262144,45948.5759
524288,91637.0424
2,0.5315000000000001
4,0.7079000000000001
8,1.5621
16,2.68
32,5.7212000000000005
64,10.7938
128,21.766000000000002
256,47.1741
512,92.5309
1024,182.3809
2048,354.5057
4096,718.7369
8192,1430.2875
16384,2870.0144
32768,5724.9681
65536,11488.218
131072,22945.7734
262144,45847.7305
524288,91679.9965
2,0.3183
4,0.7365999999999999
8,0.774
16,2.6607
32,6.1623
64,12.0489
128,21.5286
256,42.7432
512,87.8127
1024,178.3504
2048,367.6815
4096,720.6585
8192,1447.0514
16384,2870.9908
32768,5747.8549
65536,11478.3448
131072,22956.1968
262144,45947.601
524288,91710.5701
2,0.4527
4,0.23630000000000007
8,1.7708
16,2.3657999999999997
32,5.7377
64,11.6684
128,22.8486
256,44.6746
512,89.9964
1024,177.3891
2048,357.8876
4096,711.5996
8192,1441.2703
16384,2844.511
32768,5739.9037
65536,11485.1712
131072,22947.6432
262144,45957.6052
524288,91862.1859
2,0.3095000000000001
4,0.5596999999999999
8,1.0104
16,2.9122
32,4.348
64,11.4932
128,21.639499999999998
256,44.614200000000004
512,87.5622
1024,182.8436
2048,359.0744
4096,712.2463
8192,1436.2191
16384,2865.6694
32768,5756.1224
65536,11486.3514
131072,22868.7902
262144,45875.3613
524288,91819.7824
2,0.15889999999999993
4,0.46109999999999995
8,1.5579999999999998
16,3.3401
32,6.9832
64,10.5122
128,24.8176
256,42.0753
512,90.2873
1024,178.0431
2048,356.2631
4096,725.8304
8192,1430.1701
16384,2870.6036
32768,5731.5769
65536,11474.4255
131072,22971.5856
262144,45822.5898
524288,91763.3979
2,0.37859999999999994
4,0.6357
8,1.1459
16,2.9206
32,6.0806000000000004
64,11.9488
128,21.5509
256,44.6211
512,92.2216
1024,183.2561
2048,365.9386
4096,721.0861
8192,1431.9467
16384,2888.1378
32768,5765.5295
65536,11509.4027
131072,22889.2053
262144,45883.3925
524288,91793.3091
2,0.44300000000000006
4,0.8381000000000001
8,1.3656000000000001
16,2.7719000000000005
32,4.7449
64,11.2066
128,22.4304
256,45.1566
512,89.1023
1024,182.6247
2048,359.0218
4096,716.0521
8192,1422.8817
16384,2866.0788000000002
32768,5703.5215
65536,11455.9807
131072,23031.5947
262144,45892.2471
524288,91690.0043
2,0.2983
4,0.6359
8,1.5617
16,2.5827
32,5.5529
64,11.508000000000001
128,23.3342
256,43.6464
512,95.1675
1024,177.4036
2048,349.7767
4096,711.1765
8192,1446.4804
16384,2871.5824
32768,5762.4441
65536,11449.5158
131072,22951.4642
262144,45805.7991
524288,91754.8597
2,0.4165000000000001
4,0.7777999999999999
8,1.4327
16,2.6151
32,5.6231
64,11.3766
128,22.7515
256,44.595
512,91.572
1024,184.5789
2048,360.7885
4096,724.1375
8192,1425.6012
16384,2873.9873
32768,5747.472
65536,11467.6531
131072,22928.8932
262144,45836.9277
524288,91764.7308
2,0.26649999999999996
4,0.9865
8,1.3875000000000002
16,2.5584
32,5.6527
64,11.3382
128,22.0852
256,47.3381
512,90.0085
1024,181.3815
2048,363.7256
4096,703.5504
8192,1439.7693
16384,2859.3343
32768,5728.4821
65536,11473.8808
131072,22918.091
262144,45866.2412
524288,91675.2481
2,0.4155
4,0.6216
8,1.3447
16,3.5612
32,6.1117
64,11.1491
128,20.8309
256,44.3883
512,90.8564
1024,180.6818
2048,356.8682
4096,706.6058
8192,1447.4422
16384,2852.9906
32768,5733.353
65536,11453.6272
131072,22931.6464
262144,45954.2207
524288,91750.9575
2,0.3901
4,0.30999999999999994
8,1.8988
16,3.1929
32,5.2384
64,10.7792
128,22.7292
256,45.2447
512,86.3903
1024,177.87030000000001
2048,358.142
4096,712.4545
8192,1430.942
16384,2838.8218
32768,5770.4586
65536,11475.3176
131072,22930.14
262144,45922.5726
524288,91853.675
2,0.4778
4,0.6053999999999999
8,1.7154
16,3.0968999999999998
32,4.7631000000000006
64,12.9129
128,22.9956
256,45.1914
512,89.676
1024,179.9156
2048,365.5777
4096,716.4544
8192,1429.5861
16384,2879.4059
32768,5738.8396
65536,11468.2502
131072,22898.3059
262144,45818.4944
524288,91889.2901
2,0.2966
4,0.6122999999999998
8,1.6631
16,2.7093
32,5.7821
64,11.349
128,21.3082
256,45.1217
512,91.7849
1024,176.436
2048,356.2948
4096,721.7955
8192,1426.4361
16384,2874.9571
32768,5725.8769
65536,11429.5515
131072,22949.7195
262144,45726.7834
524288,91902.1228
2,0.37159999999999993
4,0.5569000000000002
8,1.9067
16,2.7982
32,6.1562
64,10.3047
128,22.3411
256,45.1079
512,89.1015
1024,176.9699
2048,355.0447
4096,709.2684
8192,1440.1608
16384,2867.6877
32768,5766.8397
65536,11456.6157
131072,22894.1616
262144,45952.3809
524288,91774.0155
2,0.3025
4,0.6372
8,1.4827
16,3.478
32,5.9026
64,12.9358
128,20.6068
256,42.7895
512,84.3477
1024,183.5598
2048,362.2547
4096,714.7353
8192,1441.9566
16384,2862.5929
32768,5751.0863
65536,11420.201
131072,22911.1213
262144,45960.9947
524288,91753.9803
2,0.30569999999999997
4,1.2534
8,1.5933000000000002
16,3.4447
32,5.1814
64,11.4896
128,22.2823
256,45.8695
512,93.2545
1024,177.5061
2048,356.7082
4096,719.1868
8192,1415.0684
16384,2833.9174
32768,5712.5114
65536,11472.5393
131072,22928.6811
262144,45927.2777
524288,91777.2161
2,0.6468
4,0.6600999999999999
8,1.1320000000000001
16,2.8941
32,4.708699999999999
64,10.9828
128,22.522199999999998
256,45.0019
512,93.4301
1024,177.2225
2048,361.9928
4096,705.1159
8192,1436.8469
16384,2884.0038
32768,5752.3484
65536,11463.6829
131072,22941.7673
262144,45895.6942
524288,91653.8742
2,0.06830000000000003
4,1.0589
8,1.1976
16,2.5004999999999997
32,4.9597999999999995
64,11.0519
128,22.7504
256,43.1021
512,86.2135
1024,181.5399
2048,364.2972
4096,719.4268
8192,1432.4094
16384,2864.1463
32768,5667.0655
65536,11429.7853
131072,22933.5273
262144,45850.7623
524288,91758.63
2,0.42269999999999996
4,0.9702
8,1.3302
16,2.7041
32,6.4674000000000005
64,9.7957
128,21.7003
256,44.5875
512,90.4063
1024,179.0565
2048,363.0952
4096,718.3244
8192,1434.7196
16384,2868.9056
32768,5697.122
65536,11449.8642
131072,22928.9843
262144,45831.9745
524288,91793.614
2,0.33299999999999996
4,0.6640999999999999
8,1.4775999999999998
16,2.9774000000000003
32,5.5996
64,11.9048
128,22.5612
256,44.0473
512,89.0565
1024,184.078
2048,359.6857
4096,712.1865
8192,1440.2413
16384,2871.9796
32768,5735.5018
65536,11470.2927
131072,22921.4363
262144,45904.0245
524288,91722.9495
2,0.5044
4,0.43609999999999993
8,2.145
16,2.8687
32,7.1902
64,10.7957
128,23.0029
256,44.5066
512,93.2812
1024,177.1217
2048,360.5589
4096,712.5846
8192,1420.6074
16384,2880.2531
32768,5746.123
65536,11494.2534
131072,22919.4864
262144,45814.5701
524288,91832.76
2,0.48129999999999995
4,0.6322
8,0.8826
16,2.4779
32,5.3415
64,11.4968
128,23.5091
256,46.6969
512,87.4115
1024,180.9105
2048,353.7863
4096,719.2915
8192,1438.4724
16384,2875.1029
32768,5734.4811
65536,11458.3818
131072,22988.9222
262144,45888.1837
524288,91690.0115
2,0.5564
4,0.48120000000000007
8,1.5571000000000002
16,2.6042
32,5.8025
64,10.9384
128,21.5213
256,44.2107
512,91.3274
1024,179.8822
2048,349.3432
4096,710.6231
8192,1419.8284
16384,2889.5164
32768,5745.7443
65536,11503.0498
131072,22875.239
262144,45914.0042
524288,91748.1147
2,0.41789999999999994
4,0.7621
8,1.2125
16,2.5044999999999997
32,5.3631
64,12.6035
128,23.5858
256,44.7713
512,94.6846
1024,178.1469
2048,355.4732
4096,717.6488
8192,1455.6426
16384,2847.9393
32768,5747.5696
65536,11491.2089
131072,22975.333
262144,45913.0537
524288,91705.0693
2,0.25349999999999995
4,0.7624
8,1.3174000000000001
16,2.8594
32,5.0024999999999995
64,10.763399999999999
128,22.9787
256,45.9365
512,90.2073
1024,179.6436
2048,355.4993
4096,722.4495000000001
8192,1427.2441000000001
16384,2871.0741
32768,5729.0323
65536,11489.0691
131072,22951.7106
262144,45906.8945
524288,91915.2564
2,0.3558000000000001
4,0.3386000000000001
8,1.8812
16,2.6838
32,5.5651
64,11.4854
128,22.2717
256,44.0939
512,89.6348
1024,183.9256
2048,358.7295
4096,714.7367
8192,1410.0275
16384,2864.0042
32768,5758.036
65536,11428.4727
131072,22910.6121
262144,45897.3004
524288,91578.6429
2,0.34830000000000005
4,0.5522
8,1.5085
16,3.5826000000000002
32,5.7716
64,12.1624
128,21.4652
256,42.4565
512,84.8535
1024,178.2238
2048,355.6257
4096,722.7654
8192,1418.8177
16384,2882.9536
32768,5771.8342
65536,11467.1297
131072,22978.0133
262144,46006.773
524288,91794.1749
2,0.11349999999999993
4,0.44710000000000005
8,1.3403999999999998
16,3.6946
32,6.3616
64,11.2235
128,22.776600000000002
256,43.6377
512,89.0474
1024,169.6185
2048,361.6544
4096,708.9822
8192,1431.9929
16384,2850.5623
32768,5736.0194
65536,11491.0018
131072,22935.3374
262144,45785.2358
524288,91914.0312
2,0.15969999999999995
4,0.6533
8,1.1292
16,2.8533
32,5.5864
64,11.0182
128,21.9969
256,44.5542
512,88.1565
1024,182.7748
2048,360.3947
4096,708.5077
8192,1443.9571
16384,2864.0555
32768,5729.2736
65536,11467.1258
131072,22943.1431
262144,45826.2799
524288,91844.5272
2,0.12950000000000006
4,0.6271
8,1.7746
16,2.8025
32,5.464300000000001
64,11.3837
128,23.1717
256,43.3096
512,90.0966
1024,181.3692
2048,363.7322
4096,711.9386
8192,1446.2053
16384,2853.1185
32768,5729.4997
65536,11453.8262
131072,22981.4285
262144,45843.558
524288,91797.9304
2,0.34820000000000007
4,0.8577
8,1.4735
16,2.6010999999999997
32,5.7780000000000005
64,11.9642
128,22.9493
256,43.6401
512,88.363
1024,178.2044
2048,360.8507
4096,715.3393
8192,1432.6286
16384,2864.2782
32768,5734.3452
65536,11488.0519
131072,22965.8253
262144,45768.66
524288,91837.6875
2,0.3206
4,0.5339999999999999
8,0.9463
16,2.3021000000000003
32,4.9251
64,11.5619
128,21.3367
256,45.3142
512,87.7546
1024,181.3005
2048,362.9411
4096,713.5287
8192,1425.903
16384,2856.7111
32768,5752.6881
65536,11472.2885
131072,22879.8274
262144,45897.888
524288,91815.644
2,0.3135999999999999
4,0.8157000000000001
8,1.3163999999999998
16,2.9012000000000002
32,5.3564
64,11.0513
128,21.9613
256,44.6777
512,87.7127
1024,183.1489
2048,357.0914
4096,716.7215
8192,1444.2614
16384,2882.3708
32768,5737.0779
65536,11467.7274
131072,22913.2401
262144,45891.4325
524288,91703.8465
2,0.5791000000000001
4,0.8712
8,1.5158
16,2.5126
32,5.4428
64,10.6348
128,22.87
256,42.1832
512,89.6833
1024,173.5748
2048,359.7504
4096,721.6253
8192,1435.7343
16384,2855.1162
32768,5728.2976
65536,11465.7798
131072,22919.6585
262144,45813.003
524288,91733.5148
2,0.41490000000000005
4,0.5404
8,1.1153
16,3.3543000000000003
32,5.3363000000000005
64,11.5717
128,22.2539
256,45.2183
512,88.0264
1024,177.6074
2048,359.6029
4096,717.1924
8192,1431.3954
16384,2853.7708
32768,5724.2848
65536,11444.6556
